transaction_id,cardholder_id,amount,merchant_category,distance_from_home,velocity_1h,velocity_24h,is_international,is_fraud
TXN_010350,USER_1349,14.576980398312157,electronics,17.682558157582037,0,3,1,0
TXN_010351,USER_2423,23.43179802708347,travel,6.634493671456266,1,2,0,0
TXN_010352,USER_3629,25.32400594494825,grocery,3.1993462366557743,3,9,0,0
TXN_010353,USER_2429,163.07360571005492,travel,9.227412670880945,2,2,0,0
TXN_010354,USER_3034,20.50162066033772,retail,19.24956692955665,1,1,0,0
TXN_010355,USER_0669,77.98368929816405,grocery,17.147092356943944,0,2,0,0
TXN_010356,USER_0500,10.03360340777392,grocery,4.5233722013481525,0,3,0,0
TXN_010357,USER_1415,65.3068033608923,travel,13.272580682775931,1,1,0,0
TXN_010358,USER_0530,16.420991267347375,travel,0.6697713213430658,1,1,0,0
TXN_010359,USER_3622,69.26249017611822,retail,16.978878947167555,2,4,0,0
TXN_010360,USER_3457,39.39070362174983,grocery,0.43976885257883946,0,2,0,0
TXN_010361,USER_0755,74.79495799627433,grocery,39.63471970798987,1,3,0,0
TXN_010362,USER_2348,42.62052129007881,grocery,5.979357670718134,1,6,0,0
TXN_010363,USER_4911,149.4629523977439,grocery,27.867627884783097,1,1,0,0
TXN_010364,USER_0727,111.09516452852081,retail,28.203310802412346,1,1,0,0
TXN_010365,USER_4827,144.6808081641708,electronics,1.3189150835928913,0,3,0,0
TXN_010366,USER_4924,23.83219061295633,grocery,12.212045601042039,0,3,0,0
TXN_010367,USER_2650,17.084520789949256,digital_goods,23.00029625883188,0,3,1,0
TXN_010368,USER_2047,66.12059401458262,retail,5.3447316438266474,1,3,0,0
TXN_010369,USER_2816,159.66918234975637,electronics,8.680303807150466,0,5,1,0
TXN_010370,USER_0875,13.792635262921165,travel,10.918230626605066,1,4,0,0
TXN_010371,USER_3280,24.982035716269504,electronics,24.49637194585123,0,4,0,0
TXN_010372,USER_2985,107.78104983347431,travel,14.057821548123655,0,4,0,0
TXN_010373,USER_2179,51.962261346592086,digital_goods,9.739788277526394,1,2,0,0
TXN_010374,USER_3808,74.37400187519806,retail,0.8987033684577144,0,4,0,0
TXN_010375,USER_0608,72.19147881721767,electronics,0.9814244333998019,0,6,0,0
TXN_010376,USER_0635,44.87241414441695,travel,11.318464531575003,0,3,0,0
TXN_010377,USER_4580,96.73725969493464,grocery,15.173212465897695,0,2,0,0
TXN_010378,USER_2728,148.42723970337147,digital_goods,2.6915677054700726,0,2,0,0
TXN_010379,USER_1075,183.74970587494062,digital_goods,4.697614547012893,1,2,0,0
TXN_010380,USER_1915,8.564235933724612,retail,2.503991730093365,0,0,1,0
TXN_010381,USER_0589,65.49151960867854,retail,5.989039683794184,0,5,0,0
TXN_010382,USER_3232,8.090682194986123,retail,2.9874100314948437,0,1,0,0
TXN_010383,USER_2305,178.3947292808095,retail,19.418732022426767,0,2,0,0
TXN_010384,USER_3839,47.062376732554824,grocery,28.283119483349317,0,3,0,0
TXN_010385,USER_1974,178.08897832539574,digital_goods,23.633435724293044,0,0,1,0
TXN_010386,USER_2056,20.589884409597666,grocery,5.659207611840348,1,6,0,0
TXN_010387,USER_3481,18.288521317870796,retail,8.765834090024905,0,1,0,0
TXN_010388,USER_2080,184.21221621405252,electronics,1.7697682531521908,1,3,0,0
TXN_010389,USER_3053,214.00228308697817,travel,7.214702532677672,1,2,0,0
TXN_010390,USER_4483,114.1860780772227,electronics,2.0439465614770107,2,2,0,0
TXN_010391,USER_1252,23.829602615492092,digital_goods,13.147893490822442,0,2,1,0
TXN_010392,USER_3796,19.154336237967854,digital_goods,9.66913357790321,1,2,0,0
TXN_010393,USER_3823,108.37835518053379,grocery,12.977647238223195,0,0,0,0
TXN_010394,USER_4303,80.5430675626884,travel,9.654098793019616,0,4,0,0
TXN_010395,USER_3390,159.22430650869237,retail,6.435400679781036,0,3,0,0
TXN_010396,USER_1781,29.306394401971502,retail,11.274346634848067,0,2,0,0
TXN_010397,USER_2605,31.254813984159927,electronics,23.58820882726887,1,5,0,0
TXN_010398,USER_3689,103.6572565977139,travel,25.52775182569891,0,4,0,0
TXN_010399,USER_4889,28.38464626744926,grocery,0.34730352009546017,1,4,1,0
TXN_010400,USER_1725,51.544860447753294,retail,0.64550732337125,1,1,1,0
TXN_010401,USER_2785,60.0699012722847,digital_goods,4.022476610106578,0,3,0,0
TXN_010402,USER_3720,87.96458974570082,retail,9.983409160216262,1,0,0,0
TXN_010403,USER_1678,36.663445734806686,travel,10.553643364721848,0,7,0,0
TXN_010404,USER_0449,151.5728103586489,digital_goods,36.87905121956861,0,5,0,0
TXN_010405,USER_4688,43.60361663877797,grocery,3.6475682159247764,1,0,0,0
TXN_010406,USER_0082,8.169015232407919,retail,14.35102931192743,0,0,0,0
TXN_010407,USER_1407,10.20142412341303,digital_goods,36.53065190131861,0,1,0,0
TXN_010408,USER_1481,272.0321575499761,grocery,0.31275624870291185,0,1,1,0
TXN_010409,USER_1080,77.97307250002571,travel,11.156337595248782,1,1,0,0
TXN_010410,USER_3599,55.637442046086115,grocery,6.581603355631907,0,1,1,0
TXN_010411,USER_4515,157.83253402092487,grocery,13.63472915723225,0,4,1,0
TXN_010412,USER_4184,99.6425756312064,digital_goods,3.874478630773023,0,4,1,0
TXN_010413,USER_3681,20.01125789494941,retail,7.974438447860134,0,5,0,0
TXN_010414,USER_2704,5.548926748854594,digital_goods,9.676364668171598,0,2,0,0
TXN_010415,USER_4311,306.8486670566172,electronics,3.5909415928319532,0,9,1,0
TXN_010416,USER_3757,79.41017863348016,digital_goods,22.646332950496507,4,0,1,0
TXN_010417,USER_1759,53.6236823498852,digital_goods,18.490339473334945,0,2,0,0
TXN_010418,USER_2600,222.06422039381172,retail,4.712376900365557,0,1,0,0
TXN_010419,USER_2551,39.55839178460679,travel,15.067765595893954,0,2,1,0
TXN_010420,USER_3854,101.15929809312274,electronics,16.69314187115526,1,1,0,0
TXN_010421,USER_2747,88.17567322718591,retail,5.211461684463366,0,4,0,0
TXN_010422,USER_2293,89.76270164683028,retail,9.867783665283875,0,5,0,0
TXN_010423,USER_1502,89.78853922541273,grocery,2.0613639860076405,2,3,0,0
TXN_010424,USER_4405,5.786155690599598,electronics,8.301053664102485,0,1,0,0
TXN_010425,USER_0231,135.42416891161136,grocery,18.941366336626963,1,2,0,0
TXN_010426,USER_4251,197.25139477329992,grocery,14.327414555271762,0,1,1,0
TXN_010427,USER_1199,49.749107334756545,retail,4.582620082443748,0,5,0,0
TXN_010428,USER_0115,66.65602337980516,travel,6.922646995649388,0,3,1,0
TXN_010429,USER_1414,34.446608042267044,retail,10.548181830317784,1,4,0,0
TXN_010430,USER_4407,120.30895351706958,digital_goods,22.035682444140438,0,2,0,0
TXN_010431,USER_0993,105.05648786127284,travel,17.66854503762573,0,3,0,0
TXN_010432,USER_2348,105.5993653802772,electronics,3.326637034293729,0,2,0,0
TXN_010433,USER_1042,104.58007614787657,travel,1.354692016998901,1,0,0,0
TXN_010434,USER_0012,23.494722260288146,electronics,4.493156234879525,0,4,0,0
TXN_010435,USER_3677,13.952932628983687,grocery,12.687937372481652,0,2,0,0
TXN_010436,USER_4826,32.91180429962952,retail,18.259002116548285,0,3,0,0
TXN_010437,USER_3066,69.24191638861919,retail,2.7870289714470977,1,3,1,0
TXN_010438,USER_2037,43.25236669068136,digital_goods,24.888544096108607,0,0,0,0
TXN_010439,USER_3047,26.500776952968675,retail,7.708254782977233,0,3,0,0
TXN_010440,USER_2351,6.690568673564442,travel,15.034153502881265,0,2,0,0
TXN_010441,USER_0541,14.68413778987936,digital_goods,1.9935673686983026,0,6,0,0
TXN_010442,USER_2861,13.347684831599496,retail,5.193368416161105,0,3,0,0
TXN_010443,USER_0077,240.36500848479213,digital_goods,6.2077394795350544,2,6,0,1
TXN_010444,USER_3068,118.16006529486248,retail,3.7223490441996954,0,3,1,0
TXN_010445,USER_0024,14.8224039247218,retail,23.560079060426155,0,4,0,0
TXN_010446,USER_0676,52.222184621352525,grocery,7.542670314878023,0,2,0,0
TXN_010447,USER_2395,84.7041737929605,retail,17.874040836012117,0,3,0,0
TXN_010448,USER_4268,248.37888608149237,retail,19.05103928844025,0,7,1,0
TXN_010449,USER_3399,28.496934359496287,travel,14.638746654843292,0,4,0,0
TXN_010450,USER_2760,27.994149390270387,electronics,17.296566985959856,1,1,0,0
TXN_010451,USER_0489,67.99447130729529,travel,12.620035496769958,0,2,0,0
TXN_010452,USER_1486,151.06672537801714,digital_goods,1.0024281945531195,0,2,0,0
TXN_010453,USER_3660,29.598354786797536,digital_goods,3.568765057194156,0,1,1,0
TXN_010454,USER_3236,15.085622707203575,retail,10.334532925785544,0,3,0,0
TXN_010455,USER_2420,28.206770405195467,retail,2.9490532022909637,0,2,0,0
TXN_010456,USER_3496,49.710694087701484,grocery,11.097472745852036,0,3,0,0
TXN_010457,USER_0757,38.46606099156301,retail,10.624805888887781,0,0,0,0
TXN_010458,USER_2525,153.11111140869417,travel,14.607907505624189,0,3,1,0
TXN_010459,USER_4251,219.7810822962431,travel,20.94312272781866,0,3,0,0
TXN_010460,USER_0257,40.66540331047335,travel,49.17907575973799,1,2,0,0
TXN_010461,USER_1780,135.04914719917042,travel,10.211902431831687,0,2,0,0
TXN_010462,USER_4770,10.330893747881632,electronics,4.418156160925138,1,1,0,0
TXN_010463,USER_2116,65.5078500864288,travel,40.5381476357242,0,1,1,0
TXN_010464,USER_3349,138.65217669689125,travel,31.345386464642267,1,3,0,0
TXN_010465,USER_4769,45.676720403185776,digital_goods,4.400538053658915,0,4,0,0
TXN_010466,USER_1473,16.61177860217021,digital_goods,45.72220283240877,0,3,0,0
TXN_010467,USER_0259,30.065069074946088,digital_goods,27.773157743624335,0,2,0,0
TXN_010468,USER_4076,55.78190173110408,retail,25.158677348026977,0,2,0,0
TXN_010469,USER_0307,144.10117329671678,digital_goods,21.98060224493024,0,1,0,0
TXN_010470,USER_1119,108.55243484116475,retail,17.67756005563448,1,4,0,0
TXN_010471,USER_3018,11.54567273269484,digital_goods,3.8000141384120205,0,3,0,0
TXN_010472,USER_4342,64.2503535507133,travel,10.980137701175906,0,3,0,0
TXN_010473,USER_2781,159.38519742544472,digital_goods,16.144390209292304,0,2,1,0
TXN_010474,USER_1659,69.54828086981642,grocery,4.574031233370729,2,1,0,0
TXN_010475,USER_0187,10.035647516970062,retail,2.518731846886036,0,2,0,0
TXN_010476,USER_1798,134.92141393845333,travel,9.633055621767415,0,1,1,0
TXN_010477,USER_0925,182.95118576339004,travel,27.61998712190983,0,6,0,0
TXN_010478,USER_0785,41.97257117792396,travel,18.020005517284154,1,2,0,0
TXN_010479,USER_3445,32.84465534351209,digital_goods,2.0049964504623823,1,1,0,0
TXN_010480,USER_3197,63.78795750856221,retail,5.306713028519567,0,0,0,0
TXN_010481,USER_1361,315.5514865467214,travel,32.12418915579758,0,0,1,1
TXN_010482,USER_0341,141.26430068271,travel,29.232162548227375,0,7,1,0
TXN_010483,USER_0563,129.97276285267543,digital_goods,12.217541385263782,0,3,1,0
TXN_010484,USER_4747,21.095709948881385,travel,15.429751402052613,0,1,1,0
TXN_010485,USER_3000,174.1528380915766,travel,14.81392730597486,2,0,0,0
TXN_010486,USER_1194,65.8856375718816,electronics,26.141706222617984,0,1,0,0
TXN_010487,USER_3111,191.55903146268793,digital_goods,11.123426236904184,0,1,1,0
TXN_010488,USER_0069,84.10412826027786,electronics,26.331143621584843,0,3,0,0
TXN_010489,USER_2429,139.7581037400438,electronics,0.9668847941853649,2,1,0,0
TXN_010490,USER_3599,18.57150154761913,digital_goods,3.592641643258043,0,3,0,0
TXN_010491,USER_2373,96.94630791487187,travel,18.07484895765903,0,1,0,0
TXN_010492,USER_4557,27.304898113913225,travel,25.858577763097095,0,3,0,0
TXN_010493,USER_0844,18.875584841698014,retail,9.35694719007909,1,3,0,0
TXN_010494,USER_0574,68.99558394695273,retail,12.559826661515803,0,2,0,0
TXN_010495,USER_4215,74.23753283970859,digital_goods,3.686154036051954,0,2,0,0
TXN_010496,USER_2597,55.59175060591273,grocery,8.903548335587764,0,1,0,0
TXN_010497,USER_4742,11.994288070506432,electronics,9.611671995445048,0,3,1,0
TXN_010498,USER_1479,26.052887482415688,digital_goods,5.977462154306602,0,2,0,0
TXN_010499,USER_2074,25.135176133785432,travel,0.06486759525264851,0,4,0,0
TXN_010500,USER_1514,33.23325730209386,electronics,11.312445562055903,0,5,0,0
TXN_010501,USER_0969,79.17779416787974,retail,6.080396077502645,0,4,0,0
TXN_010502,USER_2197,48.21730829823054,electronics,21.819973946175008,0,3,0,0
TXN_010503,USER_1512,264.0595575813564,retail,10.185711091577344,1,6,0,0
TXN_010504,USER_0655,6.197817748586531,digital_goods,20.708031259478197,0,6,0,0
TXN_010505,USER_2993,23.241730519688563,retail,9.576584665868436,0,3,0,0
TXN_010506,USER_4651,68.89443528170457,digital_goods,1.628317283606238,0,1,0,0
TXN_010507,USER_4521,163.60808012433736,digital_goods,0.9203985482619439,1,2,0,0
TXN_010508,USER_0293,7.587150680904426,travel,0.3973894406263625,1,4,0,0
TXN_010509,USER_2602,166.31133964077645,grocery,23.448629729590756,0,6,0,0
TXN_010510,USER_4527,58.08507143274803,grocery,5.3322948454841494,0,4,0,0
TXN_010511,USER_4413,120.45259732251048,grocery,2.7035085342168705,2,1,0,0
TXN_010512,USER_4494,227.68435596411547,digital_goods,17.166961195966614,0,1,0,0
TXN_010513,USER_1589,23.19401479758944,digital_goods,15.27213872350459,1,4,0,0
TXN_010514,USER_0596,71.48849544065425,travel,10.99227614668034,0,0,0,0
TXN_010515,USER_2594,166.3486405295179,travel,4.976508739802563,0,4,0,0
TXN_010516,USER_2124,144.54014510397738,retail,9.85963779274278,1,0,0,0
TXN_010517,USER_1944,60.198525413630136,retail,10.224124067734337,1,0,0,0
TXN_010518,USER_0916,228.9221607120459,digital_goods,5.782456902345844,1,3,0,0
TXN_010519,USER_3870,97.43937616453518,grocery,1.3053524604862616,0,3,0,0
TXN_010520,USER_2795,60.69331677403187,electronics,1.296105988115141,1,3,0,0
TXN_010521,USER_3079,9.473468024806511,travel,16.50397649390735,1,2,0,0
TXN_010522,USER_0976,55.105686342643914,electronics,7.5954355861102325,0,2,0,0
TXN_010523,USER_1076,46.100709661206636,electronics,18.69938744524837,0,1,1,0
TXN_010524,USER_2990,32.31556753459325,digital_goods,15.590211887804887,0,3,0,0
TXN_010525,USER_3468,219.7100596115451,retail,3.485969371453141,0,3,0,0
TXN_010526,USER_1452,199.97334112225084,grocery,2.5445241260362854,1,1,0,0
TXN_010527,USER_3824,35.85569783975565,electronics,4.1409258933424296,0,2,0,0
TXN_010528,USER_3933,47.921040095514336,travel,3.7982793405322433,0,1,1,0
TXN_010529,USER_2029,109.51987728424969,travel,0.6886476351332771,0,0,1,0
TXN_010530,USER_0363,140.1617110532984,travel,6.735167215816396,0,2,0,0
TXN_010531,USER_2430,13.746660348412009,electronics,8.698353709501692,1,4,0,0
TXN_010532,USER_3633,55.61782540345819,retail,29.29742564309182,0,5,0,0
TXN_010533,USER_2319,189.44691284253787,grocery,4.6787514275066355,1,4,0,0
TXN_010534,USER_3086,86.92967989560726,electronics,8.5168089851561,1,3,1,0
TXN_010535,USER_2346,63.72487068741866,retail,12.91036870305983,0,4,0,0
TXN_010536,USER_3599,99.95044211177587,grocery,10.366149134578746,0,5,0,0
TXN_010537,USER_4330,86.22719502367197,grocery,9.662708305754466,0,1,0,0
TXN_010538,USER_1732,218.87093206348027,grocery,15.767510885899274,3,5,1,1
TXN_010539,USER_0027,187.8257052418054,grocery,1.1213695478006702,1,0,0,0
TXN_010540,USER_0093,43.034418138141746,grocery,5.138643795401292,0,1,0,0
TXN_010541,USER_2665,7.440729910048477,retail,16.39386082714982,0,2,1,0
TXN_010542,USER_0309,35.33603826517694,grocery,6.362634016335022,0,5,0,0
TXN_010543,USER_0052,22.00718552247472,electronics,11.61172244824967,0,1,0,0
TXN_010544,USER_0319,15.578592078135241,retail,11.144599871932655,0,5,0,0
TXN_010545,USER_1993,169.1565799511133,grocery,1.6893424679921858,1,1,0,0
TXN_010546,USER_4277,97.82283210101707,retail,5.349899357732301,0,1,1,0
TXN_010547,USER_3892,7.48408861623034,retail,3.645070262665114,0,6,1,0
TXN_010548,USER_4743,194.19923097348,travel,11.00285131668413,1,4,0,0
TXN_010549,USER_3957,179.98549203984243,retail,16.87669304970771,2,6,0,0
TXN_010550,USER_2693,228.76940810708916,travel,14.524785132647935,0,5,1,0
TXN_010551,USER_3019,137.84207625045545,digital_goods,18.995205805793745,0,4,0,0
TXN_010552,USER_2025,11.162149589118945,travel,2.58694931861804,1,2,1,0
TXN_010553,USER_4432,78.12251589472415,digital_goods,34.3439673402161,1,1,0,0
TXN_010554,USER_1526,11.505779829374259,digital_goods,23.009621000597253,0,0,1,0
TXN_010555,USER_1279,98.72412233576532,digital_goods,25.764991223733983,0,2,0,0
TXN_010556,USER_0514,21.455883993153364,travel,5.4733554895184815,0,4,0,0
TXN_010557,USER_4338,210.94581814633258,retail,12.29273794606662,0,3,0,0
TXN_010558,USER_1734,209.05218302199617,grocery,1.169400472456866,0,5,1,0
TXN_010559,USER_3371,72.71656733415088,digital_goods,13.353902626786079,1,6,0,0
TXN_010560,USER_3922,109.77917848757451,grocery,23.406995736050394,0,1,0,0
TXN_010561,USER_2501,151.475744827695,retail,0.8949116027202342,1,1,0,0
TXN_010562,USER_3465,41.96732120088828,digital_goods,2.2417818147535855,0,4,1,0
TXN_010563,USER_2260,69.91820787534598,digital_goods,38.45589793976104,0,2,0,0
TXN_010564,USER_4764,19.520990455660854,digital_goods,7.788144813991912,0,4,0,0
TXN_010565,USER_4690,322.5011300067894,digital_goods,8.004916913194709,0,2,0,0
TXN_010566,USER_2660,203.80844912434534,travel,11.401169949191637,0,2,1,0
TXN_010567,USER_0256,54.53949787976892,travel,0.7023020576167349,0,6,1,0
TXN_010568,USER_1503,65.44587428333097,electronics,19.883926412440225,3,3,1,0
TXN_010569,USER_4657,48.04537177717907,grocery,5.657875900284806,0,1,0,0
TXN_010570,USER_2111,5.124826233424162,grocery,5.494569700275727,0,2,0,0
TXN_010571,USER_0407,24.602145719850967,electronics,24.034526960882957,0,2,1,0
TXN_010572,USER_2850,13.03951258884908,travel,32.23927445066027,0,0,0,0
TXN_010573,USER_3177,34.245110199359544,electronics,2.4165690038835317,0,3,0,0
TXN_010574,USER_1861,25.212177286999875,digital_goods,8.341631315507318,0,4,0,0
TXN_010575,USER_4355,112.54847261788537,travel,24.32199939139204,0,2,0,0
TXN_010576,USER_0723,57.70905889791049,digital_goods,7.110731709259991,0,5,1,0
TXN_010577,USER_1283,132.36782326493142,electronics,11.568618170001777,0,3,0,0
TXN_010578,USER_0614,80.73287506768497,grocery,24.913400535560903,0,0,1,0
TXN_010579,USER_3332,85.08292279476989,retail,4.58420829815966,0,2,1,0
TXN_010580,USER_3117,161.70898748898986,retail,11.831674651283633,0,6,0,0
TXN_010581,USER_1979,145.892677148631,digital_goods,16.57269045968841,0,2,0,0
TXN_010582,USER_0813,9.904150993099128,retail,7.822416279930561,0,3,0,0
TXN_010583,USER_1787,69.7682887815683,digital_goods,12.913848734335609,0,2,0,0
TXN_010584,USER_0331,44.96628225449947,electronics,2.9795709351434176,1,4,0,0
TXN_010585,USER_2213,73.65385529235155,travel,10.46251891713205,0,2,0,0
TXN_010586,USER_1217,153.88598297206357,grocery,20.076559829409263,1,2,0,0
TXN_010587,USER_4483,5.909009639513821,digital_goods,16.03618858796471,0,1,0,0
TXN_010588,USER_3338,5.827145982390729,travel,25.537401827213618,0,5,0,0
TXN_010589,USER_2376,9.844773996588128,travel,23.820064633939694,0,4,0,0
TXN_010590,USER_1241,160.88930043937506,digital_goods,15.500522861523136,0,2,0,0
TXN_010591,USER_0320,37.71155311750723,grocery,32.89193220770286,0,2,1,0
TXN_010592,USER_4495,39.799299048972586,grocery,1.5722295093035745,0,1,0,0
TXN_010593,USER_1915,36.78018920410543,travel,4.263045306894542,0,1,0,0
TXN_010594,USER_4201,24.696166640327576,retail,4.522535102789167,0,3,1,0
TXN_010595,USER_4792,7.9728370403402415,travel,13.860167156302726,0,3,0,0
TXN_010596,USER_0330,182.74548140294678,electronics,3.5371441294669133,0,0,1,0
TXN_010597,USER_0660,24.88282620885993,digital_goods,10.267631785434592,0,5,0,0
TXN_010598,USER_3689,173.28155682878514,travel,2.2700841816099926,1,0,1,0
TXN_010599,USER_3119,238.77721879593736,grocery,8.436657444900078,0,0,1,0
TXN_010600,USER_4917,69.4669934067433,electronics,1.451882769023816,0,0,0,0
TXN_010601,USER_1973,39.923818482030484,travel,28.130759028730772,0,3,0,0
TXN_010602,USER_1794,113.86761596456124,digital_goods,0.9768778864724412,0,3,1,0
TXN_010603,USER_3219,6.928298774650067,digital_goods,29.515488782574426,0,0,0,1
TXN_010604,USER_4558,203.24017884620432,digital_goods,3.9791291791757413,1,2,0,0
TXN_010605,USER_2534,44.30804617746028,grocery,3.661121188786132,1,3,0,0
TXN_010606,USER_2458,32.67798872884358,digital_goods,8.212498698559973,0,7,0,0
TXN_010607,USER_3101,15.180890646110779,electronics,6.276830745136591,0,5,0,0
TXN_010608,USER_4367,237.86636257298127,retail,7.039735089567266,0,4,0,0
TXN_010609,USER_2734,129.96250967770203,electronics,15.978303171022379,0,2,0,0
TXN_010610,USER_4481,101.53541362123487,grocery,31.1541666964535,0,5,0,0
TXN_010611,USER_4156,205.48515724754932,grocery,33.1487769149342,1,1,0,0
TXN_010612,USER_0220,246.09974981855038,electronics,2.329567530597102,0,2,0,0
TXN_010613,USER_2819,28.443918134366825,electronics,36.7330491938362,0,5,1,0
TXN_010614,USER_1907,120.81765368008487,electronics,18.220256318933085,1,2,0,0
TXN_010615,USER_2612,114.24773529635998,grocery,6.560396377992708,0,0,0,0
TXN_010616,USER_2594,66.11746365995569,digital_goods,23.852639358088677,1,3,0,0
TXN_010617,USER_0096,17.22647409987308,grocery,9.262818052078936,0,4,0,0
TXN_010618,USER_0989,216.43889498781465,digital_goods,7.385982949566548,0,2,0,0
TXN_010619,USER_1113,33.41709316222226,electronics,1.9180686656278239,1,3,1,0
TXN_010620,USER_2279,69.86269555922243,digital_goods,1.196581159587911,1,3,0,0
TXN_010621,USER_0246,6.467789721932545,travel,2.6522983295779943,1,2,0,0
TXN_010622,USER_2159,47.04649045181784,retail,15.253667678393551,0,1,0,0
TXN_010623,USER_4330,76.95829827823506,digital_goods,28.126310822771927,0,4,0,0
TXN_010624,USER_3350,40.968881378810934,retail,6.795627787126966,0,1,0,0
TXN_010625,USER_2726,53.62828457296008,electronics,19.079477977023892,0,4,0,0
TXN_010626,USER_4078,20.991829934600396,retail,7.833642674308777,1,0,0,0
TXN_010627,USER_4899,37.334312607391695,travel,22.089564942358226,0,4,0,0
TXN_010628,USER_2667,101.37903264991253,grocery,10.355912246660269,0,2,0,0
TXN_010629,USER_3200,267.2750529438528,retail,10.319554792743755,0,6,1,0
TXN_010630,USER_2755,52.44437821699662,grocery,0.6821453310076784,0,1,0,0
TXN_010631,USER_1418,91.88830918732991,grocery,12.484346416041008,0,1,0,0
TXN_010632,USER_0655,285.31748512285975,digital_goods,17.18770400370767,0,3,0,0
TXN_010633,USER_2443,116.80478798036795,retail,5.082102633728199,0,2,0,0
TXN_010634,USER_0111,5.76367257877929,digital_goods,17.215419884309195,0,3,0,0
TXN_010635,USER_0090,210.62902593518226,retail,13.361382743174541,1,1,0,0
TXN_010636,USER_0763,156.06143702551827,travel,16.003440342049572,0,2,1,0
TXN_010637,USER_3173,28.717729988467642,travel,3.1956521394175645,0,3,0,0
TXN_010638,USER_2180,20.025849869909525,digital_goods,13.774262381428967,0,2,0,0
TXN_010639,USER_2505,177.11432124623818,electronics,5.270241273568048,0,3,0,0
TXN_010640,USER_1465,92.52264981265475,grocery,11.817537907211037,0,2,0,0
TXN_010641,USER_0098,25.28639226769986,grocery,7.575316433025222,0,4,1,0
TXN_010642,USER_0293,98.85127394782742,retail,6.646677600072653,2,2,0,0
TXN_010643,USER_1840,73.76397368179448,travel,13.66364835389107,0,1,0,0
TXN_010644,USER_1735,32.74450426980498,digital_goods,16.671255422103258,0,3,0,0
TXN_010645,USER_2620,66.02546675212434,electronics,7.980084628232959,0,3,0,0
TXN_010646,USER_4748,61.191915672231794,retail,17.75341452832518,0,2,0,0
TXN_010647,USER_2197,58.466700536,travel,3.6742712570994085,0,2,0,0
TXN_010648,USER_3467,59.63733591603327,electronics,1.1165818963754868,1,5,1,0
TXN_010649,USER_1907,5.030407802671947,electronics,15.896908241014781,0,3,0,0
TXN_010650,USER_1722,28.46303438095971,digital_goods,8.404546883056774,0,1,1,0
TXN_010651,USER_3692,47.27308949261702,digital_goods,5.837900761738834,1,3,0,0
TXN_010652,USER_1817,15.208245393655716,travel,38.43869791395229,0,4,1,1
TXN_010653,USER_0253,108.72183314504908,digital_goods,19.70030951027008,3,4,0,0
TXN_010654,USER_4228,145.74343976958482,retail,7.651384949623217,1,3,1,0
TXN_010655,USER_3520,132.68732448139122,grocery,14.56610455550226,0,4,0,0
TXN_010656,USER_1908,51.16352499762418,retail,4.647026655104236,1,2,0,0
TXN_010657,USER_1911,93.00872379465245,retail,21.78386420472111,0,0,0,0
TXN_010658,USER_2522,11.000202735711323,electronics,3.233305863738032,0,2,0,0
TXN_010659,USER_3850,21.679193689422483,travel,24.829217110203327,0,1,1,0
TXN_010660,USER_1059,8.605746683328281,travel,12.572013620116778,0,2,0,0
TXN_010661,USER_3539,257.37985641001427,electronics,29.433069573788547,0,4,0,1
TXN_010662,USER_2323,69.05373966532963,retail,13.18599258542227,0,7,0,0
TXN_010663,USER_0187,19.449715087750405,retail,6.508288975692745,0,1,1,0
TXN_010664,USER_0949,97.20845202690514,grocery,20.116130872364582,0,1,1,0
TXN_010665,USER_2291,55.37283275611633,grocery,0.3262174651238663,0,4,0,0
TXN_010666,USER_4360,47.72123613086441,travel,8.886712986338761,0,5,1,0
TXN_010667,USER_4618,188.53023176314454,retail,1.8724942277442516,0,1,1,0
TXN_010668,USER_4879,97.37806173755845,grocery,6.642998435711242,0,2,1,0
TXN_010669,USER_4631,92.99825486086219,electronics,24.39742338988778,0,3,1,0
TXN_010670,USER_0210,12.678098356880351,retail,12.250697936388683,0,3,0,0
TXN_010671,USER_2094,12.240686970398745,digital_goods,19.519341527764198,0,3,1,0
TXN_010672,USER_3539,86.89508766889718,grocery,2.0669662313431605,0,2,0,0
TXN_010673,USER_1564,17.76381154174251,electronics,2.6129776447869197,0,1,0,0
TXN_010674,USER_0026,50.282747230256845,electronics,8.704633247325475,0,3,1,0
TXN_010675,USER_0175,68.26376616455373,digital_goods,11.95215087786824,0,2,0,0
TXN_010676,USER_1335,41.837829993698186,grocery,30.938874619881908,0,3,0,0
TXN_010677,USER_0322,11.675016084484279,travel,4.66708999684609,0,0,0,0
TXN_010678,USER_4151,107.00338913087224,electronics,0.03644456395532192,0,7,0,0
TXN_010679,USER_4048,167.23259322641712,retail,4.502767194479249,0,1,1,0
TXN_010680,USER_3228,18.22695167915078,travel,13.498209556425127,1,4,0,0
TXN_010681,USER_1873,149.36438139609658,electronics,10.758902844650448,0,4,1,0
TXN_010682,USER_2068,121.58428956236452,electronics,11.09007820546471,0,3,1,0
TXN_010683,USER_0333,67.23444610621429,digital_goods,2.889897355335969,1,2,1,0
TXN_010684,USER_2992,72.99415934870957,grocery,7.345054256942044,1,1,0,0
TXN_010685,USER_0911,84.0734383042243,grocery,11.615957590513062,0,3,0,0
TXN_010686,USER_4497,60.79538160789211,digital_goods,21.44141020585018,0,1,0,0
TXN_010687,USER_0950,144.50740111823018,digital_goods,4.9317993799116415,0,2,0,0
